supplier_id,supplier_name,contact_name,phone,address,city,country,customer_id
,,,,,,,62
,,,,,,,525
,,,,,,,560
,,,,,,,715
,,,,,,,2003
,,,,,,,746
,,,,,,,3285
,,,,,,,1468
,,,,,,,2724
,,,,,,,4747
,,,,,,,3750
,,,,,,,949
,,,,,,,3553
,,,,,,,3762
,,,,,,,953
,,,,,,,4950
,,,,,,,1466
,,,,,,,3972
,,,,,,,2988
,,,,,,,451
,,,,,,,4845
,,,,,,,4184
,,,,,,,1480
,,,,,,,4550
,,,,,,,3216
,,,,,,,537
,,,,,,,2132
,,,,,,,2984
,,,,,,,2187
,,,,,,,3792
,,,,,,,1077
,,,,,,,3091
,,,,,,,2636
,,,,,,,4286
,,,,,,,4653
,,,,,,,615
,,,,,,,1224
,,,,,,,2007
,,,,,,,4471
,,,,,,,3472
,,,,,,,4997
,,,,,,,3022
,,,,,,,4287
,,,,,,,4749
,,,,,,,4356
,,,,,,,2766
,,,,,,,1659
,,,,,,,3093
,,,,,,,4601
,,,,,,,4457
,,,,,,,2510
,,,,,,,49
,,,,,,,1519
,,,,,,,4048
,,,,,,,3472
,,,,,,,362
,,,,,,,4751
,,,,,,,2088
,,,,,,,4715
,,,,,,,1607
,,,,,,,1766
,,,,,,,174
,,,,,,,3940
,,,,,,,4921
,,,,,,,1835
,,,,,,,2610
,,,,,,,4960
,,,,,,,1482
,,,,,,,2684
,,,,,,,2984
,,,,,,,1135
,,,,,,,1958
,,,,,,,2247
,,,,,,,210
,,,,,,,1472
,,,,,,,2620
,,,,,,,3440
,,,,,,,476
,,,,,,,4951
,,,,,,,2597
,,,,,,,4563
,,,,,,,2820
,,,,,,,2933
,,,,,,,4362
,,,,,,,4518
,,,,,,,3304
,,,,,,,1430
,,,,,,,2285
,,,,,,,1721
,,,,,,,3535
,,,,,,,3993
,,,,,,,380
,,,,,,,746
,,,,,,,210
,,,,,,,3598
,,,,,,,1438
,,,,,,,1196
,,,,,,,782
,,,,,,,4315
,,,,,,,2756
,,,,,,,1398
,,,,,,,3816
,,,,,,,1275
,,,,,,,4112
,,,,,,,1699
,,,,,,,800
,,,,,,,3985
,,,,,,,1486
,,,,,,,2322
,,,,,,,1084
,,,,,,,1471
,,,,,,,1
,,,,,,,404
,,,,,,,2579
,,,,,,,1654
,,,,,,,2711
,,,,,,,1480
,,,,,,,4929
,,,,,,,3697
,,,,,,,1274
,,,,,,,1877
,,,,,,,3596
,,,,,,,4011
,,,,,,,751
,,,,,,,3717
,,,,,,,3594
,,,,,,,3853
,,,,,,,4433
,,,,,,,4944
,,,,,,,3165
,,,,,,,2011
,,,,,,,2785
,,,,,,,1020
,,,,,,,3094
,,,,,,,1042
,,,,,,,2507
,,,,,,,862
,,,,,,,1467
,,,,,,,4852
,,,,,,,4160
,,,,,,,3867
,,,,,,,2380
,,,,,,,176
,,,,,,,4144
,,,,,,,4974
,,,,,,,3491
,,,,,,,487
,,,,,,,2605
,,,,,,,687
,,,,,,,2391
,,,,,,,4826
,,,,,,,2262
,,,,,,,589
,,,,,,,3039
,,,,,,,2751
,,,,,,,1547
,,,,,,,275
,,,,,,,3591
,,,,,,,3287
,,,,,,,318
,,,,,,,3387
,,,,,,,3765
,,,,,,,2558
,,,,,,,4980
,,,,,,,2333
,,,,,,,659
,,,,,,,1367
,,,,,,,3677
,,,,,,,2054
,,,,,,,1098
,,,,,,,4130
,,,,,,,462
,,,,,,,240
,,,,,,,653
,,,,,,,498
,,,,,,,1960
,,,,,,,3204
,,,,,,,84
,,,,,,,2350
,,,,,,,4111
,,,,,,,321
,,,,,,,1582
,,,,,,,732
,,,,,,,152
,,,,,,,2470
,,,,,,,4960
,,,,,,,2126
,,,,,,,3716
,,,,,,,4883
,,,,,,,1882
,,,,,,,4192
,,,,,,,238
,,,,,,,2622
,,,,,,,4980
,,,,,,,2178
,,,,,,,2060
,,,,,,,346
,,,,,,,1082
,,,,,,,4380
,,,,,,,766
,,,,,,,2278
,,,,,,,649
,,,,,,,1222
,,,,,,,4093
,,,,,,,1879
,,,,,,,4847
,,,,,,,3445
,,,,,,,1064
,,,,,,,2852
,,,,,,,4838
,,,,,,,4808
,,,,,,,1659
,,,,,,,777
,,,,,,,2213
,,,,,,,1011
,,,,,,,2331
,,,,,,,633
,,,,,,,4516
,,,,,,,2638
,,,,,,,181
,,,,,,,484
,,,,,,,4687
,,,,,,,1357
,,,,,,,674
,,,,,,,3498
,,,,,,,2218
,,,,,,,1144
,,,,,,,4905
,,,,,,,2246
,,,,,,,3166
,,,,,,,2310
,,,,,,,3657
,,,,,,,2017
,,,,,,,465
,,,,,,,2031
,,,,,,,3911
,,,,,,,1948
,,,,,,,396
,,,,,,,2112
,,,,,,,1251
,,,,,,,1547
,,,,,,,2410
,,,,,,,1279
,,,,,,,2833
,,,,,,,4691
,,,,,,,2051
,,,,,,,3066
,,,,,,,1915
,,,,,,,1146
,,,,,,,4046
,,,,,,,3396
,,,,,,,3886
,,,,,,,2516
,,,,,,,2150
,,,,,,,1692
,,,,,,,2846
,,,,,,,4766
,,,,,,,348
,,,,,,,2579
,,,,,,,351
,,,,,,,442
,,,,,,,1398
,,,,,,,4250
,,,,,,,4847
,,,,,,,1081
,,,,,,,2905
,,,,,,,1468
,,,,,,,4802
,,,,,,,1428
,,,,,,,1574
,,,,,,,2529
,,,,,,,1161
,,,,,,,390
,,,,,,,2078
,,,,,,,2129
,,,,,,,104
,,,,,,,3215
,,,,,,,4686
,,,,,,,3198
,,,,,,,2290
,,,,,,,2024
,,,,,,,1906
,,,,,,,4147
,,,,,,,4148
,,,,,,,193
,,,,,,,3611
,,,,,,,4532
,,,,,,,3157
,,,,,,,4744
,,,,,,,2277
,,,,,,,4083
,,,,,,,4663
,,,,,,,2286
,,,,,,,4679
,,,,,,,2641
,,,,,,,2722
,,,,,,,2797
,,,,,,,959
,,,,,,,2328
,,,,,,,1636
,,,,,,,3847
,,,,,,,4657
,,,,,,,3426
,,,,,,,3978
,,,,,,,792
,,,,,,,3962
,,,,,,,4095
,,,,,,,1043
,,,,,,,166
,,,,,,,613
,,,,,,,2142
,,,,,,,4430
,,,,,,,4976
,,,,,,,3691
,,,,,,,1006
,,,,,,,4626
,,,,,,,4843
,,,,,,,1629
,,,,,,,2882
,,,,,,,2931
,,,,,,,1211
,,,,,,,2273
,,,,,,,1764
,,,,,,,2855
,,,,,,,4010
,,,,,,,2996
,,,,,,,950
,,,,,,,4326
,,,,,,,4975
,,,,,,,1372
,,,,,,,1122
,,,,,,,699
,,,,,,,2335
,,,,,,,4456
,,,,,,,1097
,,,,,,,1465
,,,,,,,3659
,,,,,,,1743
,,,,,,,2308
,,,,,,,3097
,,,,,,,2320
,,,,,,,855
,,,,,,,3847
,,,,,,,4937
,,,,,,,2968
,,,,,,,90
,,,,,,,3428
,,,,,,,2826
,,,,,,,114
,,,,,,,1538
,,,,,,,3486
,,,,,,,379
,,,,,,,2691
,,,,,,,831
,,,,,,,1575
,,,,,,,242
,,,,,,,423
,,,,,,,405
,,,,,,,3277
,,,,,,,37
,,,,,,,4865
,,,,,,,3315
,,,,,,,4966
,,,,,,,1178
,,,,,,,964
,,,,,,,2333
,,,,,,,912
,,,,,,,4127
,,,,,,,1210
,,,,,,,4162
,,,,,,,1784
,,,,,,,2095
,,,,,,,875
,,,,,,,2509
,,,,,,,1410
,,,,,,,298
,,,,,,,2586
,,,,,,,22
,,,,,,,908
,,,,,,,1914
,,,,,,,3661
,,,,,,,1516
,,,,,,,1527
,,,,,,,2833
,,,,,,,4328
,,,,,,,4340
,,,,,,,4531
,,,,,,,3531
,,,,,,,1258
,,,,,,,4985
,,,,,,,3784
,,,,,,,3418
,,,,,,,1918
,,,,,,,4744
,,,,,,,3432
,,,,,,,2392
,,,,,,,2606
,,,,,,,2503
,,,,,,,2227
,,,,,,,978
,,,,,,,2003
,,,,,,,4158
,,,,,,,1334
,,,,,,,4464
,,,,,,,1013
,,,,,,,1240
,,,,,,,4588
,,,,,,,321
,,,,,,,285
,,,,,,,3706
,,,,,,,2291
,,,,,,,1607
,,,,,,,4473
,,,,,,,3328
,,,,,,,397
,,,,,,,3495
,,,,,,,3828
,,,,,,,1848
,,,,,,,2289
,,,,,,,4628
,,,,,,,4871
,,,,,,,4530
,,,,,,,1509
,,,,,,,3577
,,,,,,,346
,,,,,,,1205
,,,,,,,2155
,,,,,,,495
,,,,,,,4242
,,,,,,,830
,,,,,,,4734
,,,,,,,4732
,,,,,,,2584
,,,,,,,1212
,,,,,,,4573
,,,,,,,3829
,,,,,,,3462
,,,,,,,4878
,,,,,,,4264
,,,,,,,3062
,,,,,,,2762
,,,,,,,3187
,,,,,,,3921
,,,,,,,3718
,,,,,,,305
,,,,,,,3507
,,,,,,,1481
,,,,,,,1331
,,,,,,,487
,,,,,,,4265
,,,,,,,1018
,,,,,,,4440
,,,,,,,3078
,,,,,,,4663
,,,,,,,3719
,,,,,,,491
,,,,,,,2160
,,,,,,,3766
,,,,,,,2773
,,,,,,,3854
,,,,,,,2644
,,,,,,,3412
,,,,,,,2364
,,,,,,,3872
,,,,,,,3302
,,,,,,,4400
,,,,,,,1395
,,,,,,,3054
,,,,,,,3838
,,,,,,,3369
,,,,,,,4278
,,,,,,,1686
,,,,,,,1232
,,,,,,,2627
,,,,,,,3415
,,,,,,,3187
,,,,,,,1915
,,,,,,,1999
,,,,,,,266
,,,,,,,2290
,,,,,,,1217
,,,,,,,1573
,,,,,,,3356
,,,,,,,1941
,,,,,,,718
,,,,,,,2054
,,,,,,,1125
,,,,,,,4833
,,,,,,,409
,,,,,,,1068
,,,,,,,2627
,,,,,,,4020
,,,,,,,532
,,,,,,,2992
,,,,,,,3934
,,,,,,,1492
,,,,,,,2973
,,,,,,,2340
,,,,,,,2617
,,,,,,,1886
,,,,,,,2624
,,,,,,,3467
,,,,,,,2618
,,,,,,,1819
,,,,,,,4224
,,,,,,,950
,,,,,,,4173
,,,,,,,874
,,,,,,,846
,,,,,,,3606
,,,,,,,3241
,,,,,,,4277
,,,,,,,1052
,,,,,,,2733
,,,,,,,4
,,,,,,,2092
,,,,,,,120
,,,,,,,3778
,,,,,,,3089
,,,,,,,1545
,,,,,,,836
,,,,,,,972
,,,,,,,1374
,,,,,,,4380
,,,,,,,3684
,,,,,,,2426
,,,,,,,2287
,,,,,,,3646
,,,,,,,603
,,,,,,,3676
,,,,,,,2969
,,,,,,,1517
,,,,,,,3289
,,,,,,,2983
,,,,,,,1546
,,,,,,,3734
,,,,,,,4557
,,,,,,,336
,,,,,,,1036
,,,,,,,2434
,,,,,,,7
,,,,,,,1386
,,,,,,,1324
,,,,,,,2995
,,,,,,,2903
,,,,,,,392
,,,,,,,4480
,,,,,,,3302
,,,,,,,4735
,,,,,,,2416
,,,,,,,1438
,,,,,,,1149
,,,,,,,3750
,,,,,,,3495
,,,,,,,4523
,,,,,,,3920
,,,,,,,3926
,,,,,,,1456
,,,,,,,4498
,,,,,,,627
,,,,,,,2989
,,,,,,,4024
,,,,,,,1801
,,,,,,,1749
,,,,,,,3148
,,,,,,,3840
,,,,,,,779
,,,,,,,4217
,,,,,,,3652
,,,,,,,2070
,,,,,,,3531
,,,,,,,4868
,,,,,,,1206
,,,,,,,2140
,,,,,,,134
,,,,,,,2213
,,,,,,,2496
,,,,,,,185
,,,,,,,2810
,,,,,,,3121
,,,,,,,132
,,,,,,,2536
,,,,,,,1120
,,,,,,,2841
,,,,,,,3454
,,,,,,,264
,,,,,,,2179
,,,,,,,4290
,,,,,,,207
,,,,,,,2992
,,,,,,,2812
,,,,,,,1582
,,,,,,,1590
,,,,,,,4664
,,,,,,,3575
,,,,,,,3364
,,,,,,,2277
,,,,,,,713
,,,,,,,215
,,,,,,,2230
,,,,,,,663
,,,,,,,3227
,,,,,,,3923
,,,,,,,3763
,,,,,,,1087
,,,,,,,4594
,,,,,,,3755
,,,,,,,2965
,,,,,,,4087
,,,,,,,787
,,,,,,,4122
,,,,,,,1639
,,,,,,,4485
,,,,,,,1121
,,,,,,,713
,,,,,,,2536
,,,,,,,3671
,,,,,,,4926
,,,,,,,3650
,,,,,,,332
,,,,,,,514
,,,,,,,3628
,,,,,,,1196
,,,,,,,2126
,,,,,,,2018
,,,,,,,982
,,,,,,,656
,,,,,,,2536
,,,,,,,4712
,,,,,,,1419
,,,,,,,1832
,,,,,,,4383
,,,,,,,2948
,,,,,,,2273
,,,,,,,2349
,,,,,,,601
,,,,,,,3658
,,,,,,,4945
,,,,,,,3810
,,,,,,,2586
,,,,,,,1185
,,,,,,,4922
,,,,,,,262
,,,,,,,1837
,,,,,,,3394
,,,,,,,500
,,,,,,,416
,,,,,,,2006
,,,,,,,2502
,,,,,,,1391
,,,,,,,3446
,,,,,,,1371
,,,,,,,1794
,,,,,,,220
,,,,,,,396
,,,,,,,4285
,,,,,,,4988
,,,,,,,2594
,,,,,,,2909
,,,,,,,3117
,,,,,,,78
,,,,,,,2759
,,,,,,,1386
,,,,,,,2560
,,,,,,,3339
,,,,,,,4686
,,,,,,,2290
,,,,,,,1862
,,,,,,,2118
,,,,,,,3551
,,,,,,,795
,,,,,,,4961
,,,,,,,908
,,,,,,,3072
,,,,,,,3233
,,,,,,,2216
,,,,,,,4926
,,,,,,,4228
,,,,,,,2187
,,,,,,,1390
,,,,,,,366
,,,,,,,344
,,,,,,,355
,,,,,,,1182
,,,,,,,990
,,,,,,,4508
,,,,,,,2018
,,,,,,,4192
,,,,,,,4920
,,,,,,,4556
,,,,,,,4711
,,,,,,,2614
,,,,,,,1864
,,,,,,,3481
,,,,,,,759
,,,,,,,571
,,,,,,,3432
,,,,,,,1731
,,,,,,,3102
,,,,,,,841
,,,,,,,3794
,,,,,,,887
,,,,,,,3305
,,,,,,,1861
,,,,,,,4604
,,,,,,,1170
,,,,,,,3202
,,,,,,,328
,,,,,,,2508
,,,,,,,409
,,,,,,,4657
,,,,,,,3749
,,,,,,,4615
,,,,,,,1252
,,,,,,,1529
,,,,,,,606
,,,,,,,389
,,,,,,,4582
,,,,,,,4809
,,,,,,,2242
,,,,,,,4897
,,,,,,,4580
,,,,,,,1759
,,,,,,,2156
,,,,,,,1464
,,,,,,,2757
,,,,,,,2639
,,,,,,,904
,,,,,,,3895
,,,,,,,2856
,,,,,,,3829
,,,,,,,3807
,,,,,,,825
,,,,,,,3741
,,,,,,,4478
,,,,,,,4262
,,,,,,,3650
,,,,,,,1241
,,,,,,,3491
,,,,,,,466
,,,,,,,292
,,,,,,,4689
,,,,,,,1405
,,,,,,,3330
,,,,,,,2814
,,,,,,,1668
,,,,,,,1553
,,,,,,,163
,,,,,,,2813
,,,,,,,2277
,,,,,,,4078
,,,,,,,982
,,,,,,,729
,,,,,,,2592
,,,,,,,1456
,,,,,,,385
,,,,,,,391
,,,,,,,4769
,,,,,,,1973
,,,,,,,796
,,,,,,,1598
,,,,,,,4073
,,,,,,,3453
,,,,,,,4955
,,,,,,,3923
,,,,,,,3542
,,,,,,,4063
,,,,,,,14
,,,,,,,4241
,,,,,,,1595
,,,,,,,1546
,,,,,,,1138
,,,,,,,3145
,,,,,,,3748
,,,,,,,1354
,,,,,,,3601
,,,,,,,2082
,,,,,,,2737
,,,,,,,334
,,,,,,,3450
,,,,,,,3607
,,,,,,,1893
,,,,,,,3810
,,,,,,,3275
,,,,,,,4707
,,,,,,,3398
,,,,,,,659
,,,,,,,3365
,,,,,,,1355
,,,,,,,3366
,,,,,,,1327
,,,,,,,2429
,,,,,,,2858
,,,,,,,122
,,,,,,,3576
,,,,,,,656
,,,,,,,3741
,,,,,,,2325
,,,,,,,2426
,,,,,,,1809
,,,,,,,1626
,,,,,,,1738
,,,,,,,1065
,,,,,,,419
,,,,,,,4250
,,,,,,,3218
,,,,,,,481
,,,,,,,4409
,,,,,,,1649
,,,,,,,1800
,,,,,,,3847
,,,,,,,2116
,,,,,,,3408
,,,,,,,1205
,,,,,,,987
,,,,,,,33
,,,,,,,1599
,,,,,,,1208
,,,,,,,2762
,,,,,,,4123
,,,,,,,1853
,,,,,,,3238
,,,,,,,1441
,,,,,,,2721
,,,,,,,952
,,,,,,,1424
,,,,,,,1895
,,,,,,,1072
,,,,,,,4412
,,,,,,,139
,,,,,,,1658
,,,,,,,2097
,,,,,,,603
,,,,,,,807
,,,,,,,3146
,,,,,,,4235
,,,,,,,3290
,,,,,,,2230
,,,,,,,1589
,,,,,,,1624
,,,,,,,566
,,,,,,,1427
,,,,,,,1230
,,,,,,,3513
,,,,,,,1366
,,,,,,,3556
,,,,,,,850
,,,,,,,4395
,,,,,,,4032
,,,,,,,1287
,,,,,,,4830
,,,,,,,2701
,,,,,,,4379
,,,,,,,3430
,,,,,,,2706
,,,,,,,701
,,,,,,,3130
,,,,,,,4650
,,,,,,,3505
,,,,,,,4526
,,,,,,,927
,,,,,,,2631
,,,,,,,2030
,,,,,,,4490
,,,,,,,4377
,,,,,,,3183
,,,,,,,2992
,,,,,,,4934
,,,,,,,1942
,,,,,,,2324
,,,,,,,1848
,,,,,,,1400
,,,,,,,3840
,,,,,,,2921
,,,,,,,3735
,,,,,,,3927
,,,,,,,2471
,,,,,,,2143
,,,,,,,2359
,,,,,,,3157
,,,,,,,3850
,,,,,,,3297
,,,,,,,3307
,,,,,,,485
,,,,,,,3799
,,,,,,,4553
,,,,,,,4090
,,,,,,,2321
,,,,,,,1190
,,,,,,,4411
,,,,,,,374
,,,,,,,2238
,,,,,,,852
,,,,,,,1509
,,,,,,,1340
,,,,,,,736
,,,,,,,44
,,,,,,,4549
,,,,,,,4021
,,,,,,,2144
,,,,,,,2688
,,,,,,,2053
,,,,,,,1269
,,,,,,,4453
,,,,,,,95
,,,,,,,1352
,,,,,,,418
,,,,,,,776
,,,,,,,729
,,,,,,,2263
,,,,,,,1695
,,,,,,,3545
,,,,,,,3014
,,,,,,,169
,,,,,,,1615
,,,,,,,3335
,,,,,,,1007
,,,,,,,3295
,,,,,,,4553
,,,,,,,4678
,,,,,,,2917
,,,,,,,1036
,,,,,,,1049
,,,,,,,4875
,,,,,,,4729
,,,,,,,4006
,,,,,,,388
,,,,,,,1087
,,,,,,,528
,,,,,,,3704
,,,,,,,2533
,,,,,,,2085
,,,,,,,2783
,,,,,,,284
,,,,,,,2770
,,,,,,,83
,,,,,,,3586
,,,,,,,986
,,,,,,,1164
,,,,,,,1398
,,,,,,,3095
,,,,,,,4350
,,,,,,,572
,,,,,,,1133
,,,,,,,135
,,,,,,,850
,,,,,,,488
,,,,,,,1203
,,,,,,,3695
,,,,,,,4254
,,,,,,,3701
,,,,,,,3859
,,,,,,,740
,,,,,,,749
,,,,,,,4619
,,,,,,,4134
,,,,,,,4807
,,,,,,,1616
,,,,,,,609
,,,,,,,856
,,,,,,,4576
,,,,,,,2261
,,,,,,,686
,,,,,,,4454
,,,,,,,299
,,,,,,,3791
,,,,,,,1874
,,,,,,,1798
,,,,,,,354
,,,,,,,1160
,,,,,,,4482
,,,,,,,200
,,,,,,,191
,,,,,,,1907
,,,,,,,2732
,,,,,,,3064
,,,,,,,1554
,,,,,,,4461
,,,,,,,250
,,,,,,,2215
,,,,,,,3487
,,,,,,,3584
,,,,,,,3450
,,,,,,,3584
,,,,,,,2540
,,,,,,,2195
,,,,,,,2945
,,,,,,,2792
,,,,,,,2243
,,,,,,,327
,,,,,,,805
,,,,,,,4960
,,,,,,,813
,,,,,,,4178
,,,,,,,4840
,,,,,,,4233
,,,,,,,843
,,,,,,,4682
,,,,,,,649
,,,,,,,2889
,,,,,,,186
,,,,,,,383
,,,,,,,2804
,,,,,,,484
,,,,,,,1452
,,,,,,,3696
,,,,,,,1153
,,,,,,,292
,,,,,,,3793
,,,,,,,1681
,,,,,,,1364
,,,,,,,2113
,,,,,,,71
,,,,,,,2268
,,,,,,,4960
,,,,,,,747
,,,,,,,3448
,,,,,,,4030
,,,,,,,486
,,,,,,,1858
,,,,,,,2628
,,,,,,,2518
,,,,,,,2559
,,,,,,,1469
,,,,,,,2332
,,,,,,,2556
,,,,,,,4706
,,,,,,,3519
,,,,,,,1683
,,,,,,,4184
,,,,,,,984
,,,,,,,2456
,,,,,,,984
,,,,,,,1280
,,,,,,,1291
,,,,,,,1134
,,,,,,,1051
,,,,,,,4998
,,,,,,,1399
,,,,,,,1606
,,,,,,,3293
,,,,,,,4191
,,,,,,,2171
,,,,,,,390
,,,,,,,1482
,,,,,,,3766
,,,,,,,759
,,,,,,,855
,,,,,,,1286
,,,,,,,1390
,,,,,,,525
,,,,,,,4519
,,,,,,,1373
,,,,,,,3048
,,,,,,,1360
,,,,,,,1534
,,,,,,,2977
,,,,,,,4013
,,,,,,,4642
,,,,,,,3252
,,,,,,,4526
,,,,,,,1836
,,,,,,,1642
,,,,,,,979
,,,,,,,3541
,,,,,,,3960
,,,,,,,542
,,,,,,,2372
,,,,,,,1857
,,,,,,,4158
,,,,,,,3724
,,,,,,,4952
,,,,,,,2882
,,,,,,,352
,,,,,,,3640
,,,,,,,2733
,,,,,,,1832
,,,,,,,3324
,,,,,,,482
,,,,,,,726
,,,,,,,4678
,,,,,,,92
,,,,,,,4529
,,,,,,,4848
,,,,,,,3229
,,,,,,,4650
,,,,,,,3093
,,,,,,,1645
,,,,,,,4998
,,,,,,,3052
,,,,,,,1333
,,,,,,,2107
,,,,,,,2902
,,,,,,,1215
,,,,,,,1111
,,,,,,,1688
,,,,,,,3797
,,,,,,,3008
,,,,,,,1596
,,,,,,,3286
,,,,,,,4999
,,,,,,,2158
,,,,,,,1670
,,,,,,,1487
,,,,,,,2366
,,,,,,,4895
,,,,,,,3867
,,,,,,,3307
,,,,,,,2610
,,,,,,,4226
,,,,,,,1804
,,,,,,,4938
,,,,,,,4871
,,,,,,,4250
,,,,,,,492
,,,,,,,2914
,,,,,,,3824
,,,,,,,3670
,,,,,,,3718
,,,,,,,3444
,,,,,,,4508
,,,,,,,2863
,,,,,,,1871
,,,,,,,1574
,,,,,,,1638
,,,,,,,2204
,,,,,,,3831
,,,,,,,236
,,,,,,,697
,,,,,,,1092
,,,,,,,3610
,,,,,,,4992
,,,,,,,1301
,,,,,,,774
,,,,,,,3501
,,,,,,,1655
,,,,,,,1191
,,,,,,,457
,,,,,,,3549
,,,,,,,1966
,,,,,,,986
,,,,,,,640
,,,,,,,3450
,,,,,,,4196
,,,,,,,835
,,,,,,,3739
,,,,,,,2316
,,,,,,,1580
,,,,,,,2159
,,,,,,,1149
,,,,,,,4509
,,,,,,,3805
,,,,,,,4889
,,,,,,,1377
,,,,,,,4885
,,,,,,,3001
,,,,,,,283
,,,,,,,1445
,,,,,,,3471
,,,,,,,4408
,,,,,,,268
,,,,,,,1937
,,,,,,,2150
,,,,,,,339
,,,,,,,450
,,,,,,,2918
,,,,,,,1134
,,,,,,,3775
,,,,,,,1822
,,,,,,,3809
,,,,,,,2541
,,,,,,,4546
,,,,,,,4979
,,,,,,,4022
,,,,,,,2951
,,,,,,,782
,,,,,,,3144
,,,,,,,1680
,,,,,,,1073
,,,,,,,2911
,,,,,,,141
,,,,,,,558
,,,,,,,4998
,,,,,,,1030
,,,,,,,2704
,,,,,,,3998
,,,,,,,4988
,,,,,,,3261
,,,,,,,4272
,,,,,,,2366
,,,,,,,4222
,,,,,,,2923
,,,,,,,656
,,,,,,,3105
,,,,,,,1397
,,,,,,,3289
,,,,,,,3305
,,,,,,,3351
,,,,,,,1316
,,,,,,,424
,,,,,,,3674
,,,,,,,1077
,,,,,,,567
,,,,,,,2322
,,,,,,,612
,,,,,,,3101
,,,,,,,4251
,,,,,,,4755
,,,,,,,2532
,,,,,,,2204
,,,,,,,3980
,,,,,,,4619
,,,,,,,4684
,,,,,,,423
,,,,,,,3110
,,,,,,,350
,,,,,,,4848
,,,,,,,1123
,,,,,,,793
,,,,,,,4199
,,,,,,,873
,,,,,,,4691
,,,,,,,72
,,,,,,,853
,,,,,,,2712
,,,,,,,3286
,,,,,,,4059
,,,,,,,1557
,,,,,,,4751
,,,,,,,2845
,,,,,,,2105
,,,,,,,3557
,,,,,,,4981
,,,,,,,1415
,,,,,,,3582
,,,,,,,4354
,,,,,,,3483
,,,,,,,793
,,,,,,,242
,,,,,,,2570
,,,,,,,1099
,,,,,,,3907
,,,,,,,2638
,,,,,,,1872
,,,,,,,232
,,,,,,,1347
,,,,,,,1672
,,,,,,,3563
,,,,,,,4433
,,,,,,,265
,,,,,,,4986
,,,,,,,4394
,,,,,,,3841
,,,,,,,3303
,,,,,,,3968
,,,,,,,4622
,,,,,,,2432
,,,,,,,4710
,,,,,,,3183
,,,,,,,3244
,,,,,,,1974
,,,,,,,954
,,,,,,,522
,,,,,,,1528
,,,,,,,3621
,,,,,,,2075
,,,,,,,3159
,,,,,,,1039
,,,,,,,2314
,,,,,,,318
,,,,,,,3640
,,,,,,,4121
,,,,,,,4888
,,,,,,,2844
,,,,,,,123
,,,,,,,3894
,,,,,,,2204
,,,,,,,2004
,,,,,,,1242
,,,,,,,2558
,,,,,,,3764
,,,,,,,3572
,,,,,,,2324
,,,,,,,4949
,,,,,,,2308
,,,,,,,2944
,,,,,,,783
,,,,,,,2028
,,,,,,,3178
,,,,,,,2603
,,,,,,,4341
,,,,,,,4554
,,,,,,,3279
,,,,,,,3988
,,,,,,,1696
,,,,,,,1305
,,,,,,,319
,,,,,,,1542
,,,,,,,4886
,,,,,,,4006
,,,,,,,940
,,,,,,,1261
,,,,,,,3208
,,,,,,,646
,,,,,,,268
,,,,,,,3247
,,,,,,,244
,,,,,,,614
,,,,,,,4342
,,,,,,,3069
,,,,,,,24
,,,,,,,4616
,,,,,,,694
,,,,,,,779
,,,,,,,4510
,,,,,,,637
,,,,,,,1552
,,,,,,,3104
,,,,,,,26
,,,,,,,4840
,,,,,,,917
,,,,,,,887
,,,,,,,1760
,,,,,,,4263
,,,,,,,4131
,,,,,,,21
,,,,,,,3744
,,,,,,,1169
,,,,,,,2061
,,,,,,,12
,,,,,,,1648
,,,,,,,554
,,,,,,,987
,,,,,,,4360
,,,,,,,461
,,,,,,,3970
,,,,,,,3884
,,,,,,,2355
,,,,,,,2084
,,,,,,,3682
,,,,,,,1226
,,,,,,,1094
,,,,,,,3673
,,,,,,,2581
,,,,,,,1778
,,,,,,,4067
,,,,,,,526
,,,,,,,3802
,,,,,,,4757
,,,,,,,2252
,,,,,,,4218
,,,,,,,2697
,,,,,,,4020
,,,,,,,3639
,,,,,,,1644
,,,,,,,3489
,,,,,,,3894
,,,,,,,1718
,,,,,,,1475
,,,,,,,489
,,,,,,,1383
,,,,,,,2821
,,,,,,,3675
,,,,,,,2805
,,,,,,,2138
,,,,,,,3931
,,,,,,,2427
,,,,,,,1485
,,,,,,,312
,,,,,,,3475
,,,,,,,1586
,,,,,,,1333
,,,,,,,444
,,,,,,,3766
,,,,,,,4992
,,,,,,,1759
,,,,,,,257
,,,,,,,188
,,,,,,,3419
,,,,,,,4741
,,,,,,,3764
,,,,,,,2276
,,,,,,,2562
,,,,,,,2983
,,,,,,,2624
,,,,,,,3753
,,,,,,,3390
,,,,,,,4312
,,,,,,,2404
,,,,,,,483
,,,,,,,437
,,,,,,,2187
,,,,,,,1547
,,,,,,,3385
,,,,,,,2493
,,,,,,,3667
,,,,,,,2785
,,,,,,,331
,,,,,,,2439
,,,,,,,1878
,,,,,,,869
,,,,,,,3526
,,,,,,,3071
,,,,,,,4409
,,,,,,,4500
,,,,,,,1325
,,,,,,,433
,,,,,,,3277
,,,,,,,3326
,,,,,,,2509
,,,,,,,3954
,,,,,,,3014
,,,,,,,697
,,,,,,,1744
,,,,,,,2840
,,,,,,,2874
,,,,,,,955
,,,,,,,4398
,,,,,,,1093
,,,,,,,3548
,,,,,,,1487
,,,,,,,4964
,,,,,,,2835
,,,,,,,4936
,,,,,,,1711
